2019,5,17,17,24.74,57.02,27.77,6.56
2019,5,17,18,24.42,57.52,0.67,6.31
2019,5,17,19,21.56,73.21,2.27,6.47
2019,5,17,20,16.78,84.88,4.53,5.38
2019,5,17,21,12.77,89.88,0.00,6.32
2019,5,17,22,11.41,88.13,0.00,4.85
2019,5,17,23,10.65,88.59,0.00,4.76
2019,5,17,24,10.2,88.27,0.00,4.08
2019,5,18,1,9.81,88.11,0.00,3.32
2019,5,18,2,8.44,90.23,0.00,2.16
2019,5,18,3,8.03,91.06,0.00,3.22
2019,5,18,4,8.45,89.83,0.00,3.65
2019,5,18,5,7.66,91.56,0.00,1.71
2019,5,18,6,7.76,93.13,0.82,1.61
2019,5,18,7,8.73,88.96,54.42,2.29
2019,5,18,8,9.6,86.32,214.93,2.39
2019,5,18,9,10.63,82.72,385.66,2.56
2019,5,18,10,11.79,79.11,601.10,2.81
2019,5,18,11,13.44,73.98,727.32,2.38
2019,5,18,12,15.15,67.98,833.74,3.43
2019,5,18,13,16.34,64.15,840.74,3.66
2019,5,18,14,17.42,58.89,813.73,4.25
2019,5,18,15,18.38,54.26,840.94,5.54
2019,5,18,16,18.32,51.41,678.21,6.05
2019,5,18,17,17.5,51.12,490.08,6.24
2019,5,18,18,16.42,52.93,132.42,5.25
2019,5,18,19,15.51,54.85,46.41,4.82
2019,5,18,20,13.91,58.03,3.04,4.23
2019,5,18,21,11.69,63.48,0.00,4.57
2019,5,18,22,9.49,67.91,0.00,3.81
2019,5,18,23,7.96,71.33,0.00,3.95
2019,5,18,24,6.79,77,0.00,3.95
2019,5,19,1,5.83,77.72,0.00,4.53
2019,5,19,2,4.99,78.34,0.00,4.81
2019,5,19,3,4.63,81.2,0.00,4.47
2019,5,19,4,4.24,83.01,0.00,5.28
2019,5,19,5,3.46,83.63,0.00,4.48
2019,5,19,6,3.14,83.7,0.59,4.43
2019,5,19,7,3.57,80.71,70.34,5.06
2019,5,19,8,4.79,76.59,133.22,5.46
2019,5,19,9,5.81,70.09,247.84,6.02
2019,5,19,10,6.54,65.13,314.55,5.82
2019,5,19,11,7.71,61.21,536.99,6.21
2019,5,19,12,9.57,54.58,841.54,5.74
2019,5,19,13,10.6,50.69,874.04,5.72
2019,5,19,14,11.77,47.62,893.95,5.11
2019,5,19,15,12.64,44.01,824.33,4.82
2019,5,19,16,12.92,42.82,706.82,5.16
2019,5,19,17,12.46,44.64,506.18,5.62
2019,5,19,18,11.13,49.46,351.16,5.41
2019,5,19,19,9.05,57.02,82.19,4.62
2019,5,19,20,7.51,64.12,9.08,4.17
2019,5,19,21,6.65,68.43,0.00,3.83
2019,5,19,22,6.2,70.14,0.00,3.76
2019,5,19,23,6.19,71.15,0.00,3.90
2019,5,19,24,5.9,75.66,0.00,5.09
2019,5,20,1,5.12,84.46,0.00,2.70
2019,5,20,2,5.1,86.01,0.00,3.04
2019,5,20,3,5.01,87.11,0.00,3.54
2019,5,20,4,4.85,87.87,0.00,2.74
2019,5,20,5,4.73,87.64,0.00,2.53
2019,5,20,6,4.64,87.75,0.00,2.06
2019,5,20,7,4.51,91.42,0.49,1.77
2019,5,20,8,4.33,91.35,2.92,2.08
2019,5,20,9,4.05,93.92,2.78,1.94
2019,5,20,10,4.12,95.67,24.35,1.95
2019,5,20,11,4.64,93.81,33.66,2.11
2019,5,20,12,4.61,95.26,34.05,1.94
2019,5,20,13,4.81,94.53,50.41,2.05
2019,5,20,14,4.76,93.34,68.52,2.49
2019,5,20,15,4.58,93.65,52.74,2.28
2019,5,20,16,4.59,95.29,46.46,2.16
2019,5,20,17,4.72,95.99,35.21,2.19
2019,5,20,18,4.8,96.48,22.27,2.34
2019,5,20,19,4.89,96.38,19.92,3.33
2019,5,20,20,4.84,96.82,1.11,2.62
2019,5,20,21,4.84,96.93,0.00,2.56
2019,5,20,22,4.93,96.65,0.00,2.97
2019,5,20,23,5.14,96.47,0.00,2.76
2019,5,20,24,5.24,96.22,0.00,2.99
2019,5,21,1,4.99,95.74,0.00,2.95
2019,5,21,2,4.87,96.47,0.00,2.68
2019,5,21,3,4.91,96.94,0.00,2.05
2019,5,21,4,4.98,97.21,0.00,1.96
2019,5,21,5,5.05,97.67,0.00,2.49
2019,5,21,6,5.19,97.28,0.00,1.99
2019,5,21,7,5.4,96.65,2.66,1.87
2019,5,21,8,5.59,96.66,11.00,2.15
2019,5,21,9,5.75,96.32,25.48,3.19
2019,5,21,10,6.07,95.42,40.90,3.28
2019,5,21,11,6.06,96.31,17.43,2.77
2019,5,21,12,6.19,96.42,25.70,4.74
2019,5,21,13,6.14,96.03,19.03,4.87
2019,5,21,14,6.18,96.04,19.14,4.69
2019,5,21,15,6.4,95.11,48.74,5.81
2019,5,21,16,6.55,93.89,63.59,5.42
2019,5,21,17,6.41,93.75,55.89,4.41
2019,5,21,18,6.31,93.19,62.02,4.36
2019,5,21,19,6.1,94.09,20.30,4.05
2019,5,21,20,5.43,95.67,0.03,3.28
2019,5,21,21,5.19,97.23,0.00,3.13
2019,5,21,22,5.04,96.05,0.00,3.00
2019,5,21,23,4.81,94.42,0.00,3.12
2019,5,21,24,3.76,94.26,0.00,4.37
2019,5,22,1,3.54,92.18,0.00,4.00
2019,5,22,2,3.48,90.39,0.00,3.55
2019,5,22,3,3.42,89.81,0.00,4.39
2019,5,22,4,3.13,89.76,0.00,3.69
2019,5,22,5,2.75,90.4,0.00,3.22
2019,5,22,6,2.61,89.29,0.94,3.31
2019,5,22,7,2.97,86.76,118.82,3.56
2019,5,22,8,4.52,81.08,262.44,4.08
2019,5,22,9,5.37,78.26,219.44,4.37
2019,5,22,10,6.48,73.89,383.86,5.02
2019,5,22,11,8.3,68.45,528.79,5.39
2019,5,22,12,9.73,63.08,687.11,5.32
2019,5,22,13,10.59,60.01,0.00,5.36
2019,5,22,14,11.18,57.25,708.62,5.44
2019,5,22,15,12.32,54.21,850.04,5.08
2019,5,22,16,13.12,51.02,729.32,5.15
2019,5,22,17,13.53,48.93,574.09,5.00
2019,5,22,18,13.56,48.6,416.47,4.43
2019,5,22,19,13.2,50.85,248.04,3.94
2019,5,22,20,11.81,58.18,66.78,2.44
2019,5,22,21,9.06,68.49,0.00,1.58
2019,5,22,22,7.03,76.22,0.00,1.17
2019,5,22,23,5.2,81.69,0.00,2.08
2019,5,22,24,6.43,73.76,0.00,1.82
2019,5,23,1,4.53,83.06,0.00,0.95
2019,5,23,2,4.5,84.47,0.00,1.12
2019,5,23,3,3.65,86.85,0.00,0.47
2019,5,23,4,2.56,91.89,0.00,0.72
2019,5,23,5,3.21,91.06,0.00,0.72
2019,5,23,6,3.66,90.41,0.27,0.61
2019,5,23,7,4.5,88.42,58.67,0.57
2019,5,23,8,6.68,82.26,274.04,0.86
2019,5,23,9,9.08,74.07,378.26,1.43
2019,5,23,10,10.22,70.29,211.83,1.17
2019,5,23,11,12.06,62.18,642.60,2.30
2019,5,23,12,11.7,66.66,203.63,2.56
2019,5,23,13,9.11,88.67,51.34,1.37
2019,5,23,14,9.77,84.85,326.35,2.53
2019,5,23,15,9.82,78.89,233.04,2.41
2019,5,23,16,9.8,82.3,88.15,2.03
2019,5,23,17,9.45,89.55,59.42,1.48
2019,5,23,18,9.79,89.08,124.02,1.37
2019,5,23,19,9.5,90.86,23.19,1.60
2019,5,23,20,9.12,90.82,1.42,1.87
2019,5,23,21,8.38,92.21,0.00,1.26
2019,5,23,22,8.15,96.25,0.00,1.01
2019,5,23,23,8.32,97.21,0.00,0.29
2019,5,23,24,8.48,97.28,0.00,1.42
2019,5,24,1,8.27,97.74,0.00,1.00
2019,5,24,2,8.32,97.72,0.00,1.71
2019,5,24,3,7.57,97.25,0.00,0.73
2019,5,24,4,4.71,98.15,0.00,1.37
2019,5,24,5,4.98,98.82,0.00,1.91
2019,5,24,6,7.08,98.84,1.20,1.83
2019,5,24,7,7.47,97.5,61.19,2.24
2019,5,24,8,8.5,93.01,238.44,3.20
2019,5,24,9,10.69,85.45,522.49,3.25
2019,5,24,10,14.13,74.36,686.31,2.65
2019,5,24,11,17.64,57.91,818.93,4.14
2019,5,24,12,20.01,40.12,907.95,4.43
2019,5,24,13,21.54,33.04,944.75,4.29
2019,5,24,14,22.77,29.47,921.85,3.88
2019,5,24,15,23.49,25.36,854.34,4.23
2019,5,24,16,23.59,25.75,722.62,4.75
2019,5,24,17,23.67,29.98,573.59,4.45
2019,5,24,18,23.7,30.89,381.46,4.30
2019,5,24,19,21.91,38.96,146.32,4.16
2019,5,24,20,19.96,48.53,41.70,2.72
2019,5,24,21,17.44,58.18,0.00,3.07
2019,5,24,22,15.53,68.05,0.00,2.82
2019,5,24,23,13.64,76.37,0.00,2.76
2019,5,24,24,12.57,78.96,0.00,1.33
2019,5,25,1,12.11,80.09,0.00,0.72
2019,5,25,2,10.79,78.75,0.00,0.80
2019,5,25,3,9.65,77.15,0.00,0.35
2019,5,25,4,9.11,80.42,0.00,0.87
2019,5,25,5,10.07,79.09,0.00,1.27
2019,5,25,6,8.45,86.11,4.07,0.86
2019,5,25,7,9.87,81.91,73.55,1.31
2019,5,25,8,11.7,74.76,276.14,2.59
2019,5,25,9,14.42,62.03,522.59,3.05
2019,5,25,10,16.59,54.83,689.61,2.48
2019,5,25,11,18.3,50.69,787.53,2.28
2019,5,25,12,20.09,48.4,890.64,2.04
2019,5,25,13,21.46,41.78,934.15,2.47
2019,5,25,14,22.52,39.96,908.55,2.02
2019,5,25,15,22.96,39.86,843.54,1.68
2019,5,25,16,23.47,37.88,726.22,1.68
2019,5,25,17,23.48,38.63,567.19,1.80
2019,5,25,18,23.08,40.53,388.86,1.88
2019,5,25,19,22.18,44.83,264.14,2.16
2019,5,25,20,19.98,51.57,63.22,1.78
2019,5,25,21,17.58,58.65,0.00,1.30
2019,5,25,22,15.98,66.93,0.00,0.59
2019,5,25,23,13.74,77.94,0.00,0.51
2019,5,25,24,13.05,82.82,0.00,0.47
2019,5,26,1,13.53,83.15,0.00,0.66
2019,5,26,2,14.76,78.17,0.00,1.06
2019,5,26,3,13.84,82.5,0.00,0.68
2019,5,26,4,13.16,89.1,0.00,1.31
2019,5,26,5,12.09,93.39,0.00,0.49
2019,5,26,6,11.12,94.35,8.07,0.87
2019,5,26,7,11.95,95.17,46.69,1.03
2019,5,26,8,14.01,94.35,191.43,1.16
2019,5,26,9,14.87,90.79,113.42,1.59
2019,5,26,10,15.99,87.86,197.23,1.64
2019,5,26,11,18.64,76.71,591.70,2.44
2019,5,26,12,19.98,71,531.09,2.85
2019,5,26,13,18.17,82.64,169.83,2.73
2019,5,26,14,18.59,83.75,236.34,4.36
2019,5,26,15,18.27,87.71,143.62,3.53
2019,5,26,16,19.09,83.66,76.95,3.43
2019,5,26,17,19.19,83.81,13.13,1.43
2019,5,26,18,19.05,84.36,0.51,1.87
2019,5,26,19,18.31,74.24,18.26,3.18
2019,5,26,20,17.67,66.74,0.10,6.02
2019,5,26,21,17.55,63.21,0.00,4.04
2019,5,26,22,15.64,79.77,0.00,7.18
2019,5,26,23,14.46,90.59,0.00,5.47
2019,5,26,24,14.09,91.15,0.00,3.72
2019,5,27,1,14.17,90.67,0.00,1.41
2019,5,27,2,13.83,91.32,0.00,1.34
2019,5,27,3,13.59,94.04,0.00,0.71
2019,5,27,4,13.6,95.46,0.00,0.31
2019,5,27,5,13.11,97.33,0.00,0.60
2019,5,27,6,13.04,97.87,0.00,1.38
2019,5,27,7,13.48,97.82,41.41,0.46
2019,5,27,8,15.1,92.24,304.55,2.19
2019,5,27,9,16.38,84.55,251.14,2.64
2019,5,27,10,16.38,83.93,182.63,1.87
2019,5,27,11,17.56,79.07,412.17,1.75
2019,5,27,12,17.99,78.5,352.96,1.70
2019,5,27,13,18.95,74.44,0.00,2.29
2019,5,27,14,20.19,69.43,851.44,2.78
2019,5,27,15,20.65,67.32,687.41,2.50
2019,5,27,16,21.63,64.2,492.58,1.70
2019,5,27,17,22.16,63.17,407.27,1.99
2019,5,27,18,22.19,61.65,311.95,1.95
2019,5,27,19,20.44,65.31,12.07,1.99
2019,5,27,20,19.59,70.4,0.15,2.22
2019,5,27,21,15.51,83.21,0.00,4.70
2019,5,27,22,13.04,94.22,0.00,3.19
2019,5,27,23,14.45,87.88,0.00,5.36
2019,5,27,24,13.58,91.09,0.00,5.27
2019,5,28,1,13.25,89.74,0.00,3.24
2019,5,28,2,12.68,92.29,0.00,3.95
2019,5,28,3,12.24,93.51,0.00,4.43
2019,5,28,4,11.77,93.93,0.00,4.24
2019,5,28,5,11.38,95.25,0.00,3.31
2019,5,28,6,11.39,95.22,0.02,2.33
2019,5,28,7,11.62,94.16,44.50,2.53
2019,5,28,8,11.58,94.67,97.86,2.23
2019,5,28,9,11.5,95.24,99.01,2.58
2019,5,28,10,11.78,92.63,109.92,2.99
2019,5,28,11,11.95,93,108.82,3.67
2019,5,28,12,12.27,90.85,114.02,3.87
2019,5,28,13,12.28,92.75,147.82,4.36
2019,5,28,14,11.83,93.58,161.23,5.35
2019,5,28,15,11.52,93.63,157.43,5.47
2019,5,28,16,11.26,93.96,105.32,5.58
2019,5,28,17,11.2,93.95,94.37,4.62
2019,5,28,18,11.46,91.48,57.93,4.72
2019,5,28,19,11.04,95.08,26.57,4.26
2019,5,28,20,10.98,96,4.18,3.73
2019,5,28,21,10.79,94.25,0.00,3.74
2019,5,28,22,10.68,92.15,0.00,4.22
2019,5,28,23,10.44,91.43,0.00,4.47
2019,5,28,24,10.23,90.18,0.00,4.13
2019,5,29,1,10.26,90.21,0.00,3.58
2019,5,29,2,10.06,91.06,0.00,3.80
2019,5,29,3,9.24,91.05,0.00,4.25
2019,5,29,4,9.04,89.71,0.00,3.58
2019,5,29,5,8.76,88.42,0.00,3.98
2019,5,29,6,8.1,88.32,1.80,3.40
2019,5,29,7,8.28,86.25,75.27,3.66
2019,5,29,8,8.65,83.72,36.95,3.57
2019,5,29,9,9.26,81.85,84.82,3.84
2019,5,29,10,10.07,80.73,165.23,3.59
2019,5,29,11,9.51,90.03,112.22,3.14
2019,5,29,12,9.84,93,180.93,2.86
2019,5,29,13,10.76,90.11,233.64,2.74
2019,5,29,14,11.84,82.7,351.46,2.60
2019,5,29,15,13.6,71.97,535.09,2.63
2019,5,29,16,14.59,68.15,324.05,2.94
2019,5,29,17,15.02,66.22,203.03,2.26
2019,5,29,18,15.69,61.88,167.43,1.66
2019,5,29,19,14.97,67.2,44.90,0.76
2019,5,29,20,13.66,77.08,24.31,0.59
2019,5,29,21,12.35,78.34,0.00,1.37
2019,5,29,22,12.86,65.84,0.00,1.80
2019,5,29,23,11.1,73.79,0.00,0.78
2019,5,29,24,11.3,76.69,0.00,1.44
2019,5,30,1,11.08,75.02,0.00,1.53
2019,5,30,2,11.27,73.18,0.00,1.53
2019,5,30,3,10.87,79.67,0.00,2.05
2019,5,30,4,11.19,76.01,0.00,2.39
2019,5,30,5,10.58,81.11,0.00,1.80
2019,5,30,6,10.51,81.66,7.06,1.84
2019,5,30,7,11.46,79.17,105.42,2.10
2019,5,30,8,13.23,73.42,180.13,2.40
2019,5,30,9,16.29,67.88,440.57,2.73
2019,5,30,10,18.88,64.62,642.20,2.90
2019,5,30,11,21.95,46.12,775.83,4.10
2019,5,30,12,23.39,41.24,832.44,4.16
2019,5,30,13,24.49,37.17,848.24,4.27
2019,5,30,14,25.13,34.44,775.03,4.04
2019,5,30,15,25.27,33.4,678.81,3.21
2019,5,30,16,25.04,32.65,588.40,3.57
2019,5,30,17,24.57,36.58,426.27,1.91
2019,5,30,18,24.11,39.99,267.84,1.06
2019,5,30,19,22.92,48.14,117.92,0.54
2019,5,30,20,20.01,59.82,20.22,1.15
2019,5,30,21,15.17,78.76,0.00,1.75
2019,5,30,22,13.47,84.76,0.00,1.96
2019,5,30,23,13.19,81.39,0.00,1.80
2019,5,30,24,12.76,84.74,0.00,1.24
2019,5,31,1,10.81,89.44,0.00,0.97
2019,5,31,2,9.85,93.04,0.00,0.49
2019,5,31,3,9.45,93.46,0.00,0.97
2019,5,31,4,9.03,92.91,0.00,1.57
2019,5,31,5,8.36,93.67,0.00,1.34
2019,5,31,6,8.69,93.34,4.91,1.39
2019,5,31,7,10.27,92.04,68.11,0.84
2019,5,31,8,13.42,85.97,196.33,0.06
2019,5,31,9,17.19,72.22,383.36,0.68
